"No.","Time","Source","Destination","Protocol","Length","ID","Info"
"1635","01:50:30.425506510","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1636","01:50:30.425687420","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=18881 Ack=34866 Win=64128 Len=0"
"1637","01:50:30.425890120","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TCP","94","","57334  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=939110005 TSecr=0 WS=128"
"1638","01:50:30.430594016","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","74","","443  >  47026 [ACK] Seq=34866 Ack=18736 Win=122880 Len=0"
"1639","01:50:30.432308629","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","276","","Application Data"
"1640","01:50:30.432308720","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1641","01:50:30.432531580","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=18881 Ack=35099 Win=64128 Len=0"
"1642","01:50:30.432872037","10.0.0.214","151.101.65.140","TLSv1.2","215","","Application Data"
"1643","01:50:30.432917535","10.0.0.214","151.101.193.140","TCP","74","","51590  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1325260461 TSecr=0 WS=128"
"1644","01:50:30.435815899","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","276","","Application Data"
"1645","01:50:30.435815991","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1646","01:50:30.436018958","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=18881 Ack=35332 Win=64128 Len=0"
"1647","01:50:30.436488515","10.0.0.214","151.101.65.140","TLSv1.2","199","","Application Data"
"1648","01:50:30.436532227","10.0.0.214","151.101.1.140","TCP","74","","56090  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=363203126 TSecr=0 WS=128"
"1649","01:50:30.446671369","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","94","","443  >  57334 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM=1 TSval=855828308 TSecr=939110005 WS=256"
"1650","01:50:30.446674110","10.0.0.247","255.255.255.255","UDP","214","","49154  >  6666 Len=172"
"1651","01:50:30.446707543","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TCP","86","","57334  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=939110026 TSecr=855828308"
"1652","01:50:30.448963367","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TLSv1.3","603","","Client Hello"
"1653","01:50:30.452062265","151.101.65.140","10.0.0.214","TLSv1.2","428","","Application Data"
"1654","01:50:30.453127923","151.101.1.140","10.0.0.214","TCP","74","","443  >  56090 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1396 SACK_PERM=1 TSval=1964299867 TSecr=363203126 WS=512"
"1655","01:50:30.453159088","10.0.0.214","151.101.1.140","TCP","66","","56090  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=363203143 TSecr=1964299867"
"1656","01:50:30.453220453","151.101.193.140","10.0.0.214","TCP","74","","443  >  51590 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1396 SACK_PERM=1 TSval=1820588546 TSecr=1325260461 WS=512"
"1657","01:50:30.453228693","10.0.0.214","151.101.193.140","TCP","66","","51590  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1325260482 TSecr=1820588546"
"1658","01:50:30.455427835","10.0.0.214","151.101.1.140","TLSv1.2","583","","Client Hello"
"1659","01:50:30.456730190","151.101.65.140","10.0.0.214","TLSv1.2","228","","Application Data"
"1660","01:50:30.457883207","10.0.0.214","151.101.193.140","TLSv1.2","583","","Client Hello"
"1661","01:50:30.457946316","10.0.0.214","151.101.65.140","TCP","66","","53054  >  443 [ACK] Seq=3476 Ack=5267 Win=64128 Len=0 TSval=2359525289 TSecr=1242355651"
"1662","01:50:30.458064602","10.0.0.214","151.101.65.140","TLSv1.2","598","","Application Data"
"1663","01:50:30.458517665","10.0.0.214","151.101.65.140","TLSv1.2","125","","Application Data"
"1664","01:50:30.459721641","10.0.0.214","151.101.65.140","TLSv1.2","210","","Application Data"
"1665","01:50:30.469491983","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","86","","443  >  57334 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=855828331 TSecr=939110028"
"1666","01:50:30.475940050","151.101.65.140","10.0.0.214","TCP","66","","443  >  53054 [ACK] Seq=5267 Ack=4067 Win=80384 Len=0 TSval=1242355674 TSecr=2359525289"
"1667","01:50:30.475940247","151.101.65.140","10.0.0.214","TLSv1.2","108","","Application Data"
"1668","01:50:30.476039228","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Server Hello, Change Cipher Spec"
"1669","01:50:30.476061379","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TCP","86","","57334  >  443 [ACK] Seq=518 Ack=1209 Win=63744 Len=0 TSval=939110055 TSecr=855828337"
"1670","01:50:30.476804859","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","1294","","443  >  57334 [ACK] Seq=1209 Ack=518 Win=66816 Len=1208 TSval=855828337 TSecr=939110028 [TCP segment of a reassembled PDU]"
"1671","01:50:30.476832117","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TCP","86","","57334  >  443 [ACK] Seq=518 Ack=2417 Win=63104 Len=0 TSval=939110056 TSecr=855828337"
"1672","01:50:30.476870849","151.101.1.140","10.0.0.214","TCP","66","","443  >  56090 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=1964299890 TSecr=363203145"
"1673","01:50:30.476970613","151.101.1.140","10.0.0.214","TCP","66","","[TCP Dup ACK 1672#1] 443  >  56090 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=1964299890 TSecr=363203145"
"1674","01:50:30.477067795","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","699","","Application Data"
"1675","01:50:30.477078126","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TCP","86","","57334  >  443 [ACK] Seq=518 Ack=3030 Win=63104 Len=0 TSval=939110056 TSecr=855828337"
"1676","01:50:30.479135967","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:813::2003","OCSP","472","","Request"
"1677","01:50:30.481101081","151.101.193.140","10.0.0.214","TCP","66","","443  >  51590 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=1820588575 TSecr=1325260486"
"1678","01:50:30.485538044","151.101.193.140","10.0.0.214","TLSv1.2","1450","","Server Hello"
"1679","01:50:30.485572099","10.0.0.214","151.101.193.140","TCP","66","","51590  >  443 [ACK] Seq=518 Ack=1385 Win=63104 Len=0 TSval=1325260514 TSecr=1820588579"
"1680","01:50:30.487296732","151.101.193.140","10.0.0.214","TLSv1.2","2461","","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1681","01:50:30.487317339","10.0.0.214","151.101.193.140","TCP","66","","51590  >  443 [ACK] Seq=518 Ack=3780 Win=61056 Len=0 TSval=1325260516 TSecr=1820588579"
"1682","01:50:30.487296814","151.101.1.140","10.0.0.214","TLSv1.2","3845","","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1683","01:50:30.487334190","10.0.0.214","151.101.1.140","TCP","66","","56090  >  443 [ACK] Seq=518 Ack=3780 Win=60544 Len=0 TSval=363203177 TSecr=1964299901"
"1684","01:50:30.488544947","10.0.0.214","151.101.193.140","TLSv1.2","159","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1685","01:50:30.489284951","10.0.0.214","151.101.1.140","TLSv1.2","159","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1686","01:50:30.489851166","10.0.0.214","151.101.193.140","TLSv1.2","260","","Application Data"
"1687","01:50:30.490202927","10.0.0.214","151.101.1.140","TLSv1.2","260","","Application Data"
"1688","01:50:30.506862361","2607:f8b0:4006:813::2003","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","86","","80  >  50710 [ACK] Seq=1404 Ack=1158 Win=68864 Len=0 TSval=2164902124 TSecr=2725838648"
"1689","01:50:30.507739043","151.101.193.140","10.0.0.214","TLSv1.2","324","","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1690","01:50:30.507769952","10.0.0.214","151.101.193.140","TCP","66","","51590  >  443 [ACK] Seq=805 Ack=4038 Win=63872 Len=0 TSval=1325260536 TSecr=1820588600"
"1691","01:50:30.508154685","10.0.0.214","151.101.193.140","TLSv1.2","97","","Encrypted Alert"
"1692","01:50:30.508172024","10.0.0.214","151.101.193.140","TCP","66","","51590  >  443 [FIN, ACK] Seq=836 Ack=4038 Win=64128 Len=0 TSval=1325260537 TSecr=1820588600"
"1693","01:50:30.511883275","151.101.1.140","10.0.0.214","TCP","66","","443  >  56090 [ACK] Seq=3780 Ack=805 Win=68096 Len=0 TSval=1964299926 TSecr=363203179"
"1694","01:50:30.511883480","151.101.193.140","10.0.0.214","TLSv1.2","132","","Application Data"
"1695","01:50:30.511941887","10.0.0.214","151.101.193.140","TCP","54","","51590  >  443 [RST] Seq=805 Win=0 Len=0"
"1696","01:50:30.513686706","151.101.1.140","10.0.0.214","TLSv1.2","324","","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1697","01:50:30.513721895","10.0.0.214","151.101.1.140","TCP","66","","56090  >  443 [ACK] Seq=805 Ack=4038 Win=63872 Len=0 TSval=363203203 TSecr=1964299926"
"1698","01:50:30.513777556","151.101.1.140","10.0.0.214","TLSv1.2","132","","Application Data"
"1699","01:50:30.513782077","10.0.0.214","151.101.1.140","TCP","66","","56090  >  443 [ACK] Seq=805 Ack=4104 Win=63872 Len=0 TSval=363203203 TSecr=1964299926"
"1700","01:50:30.514115802","10.0.0.214","151.101.1.140","TLSv1.2","97","","Encrypted Alert"
"1701","01:50:30.514133526","10.0.0.214","151.101.1.140","TCP","66","","56090  >  443 [FIN, ACK] Seq=836 Ack=4104 Win=64128 Len=0 TSval=363203204 TSecr=1964299926"
"1702","01:50:30.520403637","151.101.65.140","10.0.0.214","TLSv1.2","124","","Application Data"
"1703","01:50:30.520464761","10.0.0.214","151.101.65.140","TCP","66","","53054  >  443 [ACK] Seq=4211 Ack=5367 Win=64128 Len=0 TSval=2359525352 TSecr=1242355674"
"1704","01:50:30.520585071","151.101.65.140","10.0.0.214","TLSv1.2","182","","Application Data"
"1705","01:50:30.533011701","151.101.193.140","10.0.0.214","TCP","66","","443  >  51590 [ACK] Seq=4104 Ack=837 Win=68096 Len=0 TSval=1820588626 TSecr=1325260537"
"1706","01:50:30.533044194","10.0.0.214","151.101.193.140","TCP","54","","51590  >  443 [RST] Seq=837 Win=0 Len=0"
"1707","01:50:30.533291898","151.101.1.140","10.0.0.214","TCP","78","","[TCP Dup ACK 1693#1] 443  >  56090 [ACK] Seq=4104 Ack=805 Win=68096 Len=0 TSval=1964299947 TSecr=363203203 SLE=836 SRE=837"
"1708","01:50:30.533962692","151.101.193.140","10.0.0.214","TLSv1.2","97","","Encrypted Alert"
"1709","01:50:30.533978876","10.0.0.214","151.101.193.140","TCP","54","","51590  >  443 [RST] Seq=837 Win=0 Len=0"
"1710","01:50:30.534081453","151.101.193.140","10.0.0.214","TCP","66","","443  >  51590 [FIN, ACK] Seq=4135 Ack=837 Win=68096 Len=0 TSval=1820588626 TSecr=1325260537"
"1711","01:50:30.534089939","10.0.0.214","151.101.193.140","TCP","54","","51590  >  443 [RST] Seq=837 Win=0 Len=0"
"1712","01:50:30.537244678","10.0.0.214","151.101.65.140","TLSv1.2","361","","Application Data"
"1713","01:50:30.538940678","151.101.1.140","10.0.0.214","TCP","66","","443  >  56090 [ACK] Seq=4104 Ack=837 Win=68096 Len=0 TSval=1964299953 TSecr=363203203"
"1714","01:50:30.546406223","151.101.65.140","10.0.0.214","TLSv1.2","1451","","Application Data"
"1715","01:50:30.546406403","151.101.65.140","10.0.0.214","TLSv1.2","917","","Application Data"
"1716","01:50:30.546406428","151.101.65.140","10.0.0.214","TLSv1.2","805","","Application Data"
"1717","01:50:30.546406452","151.101.65.140","10.0.0.214","TLSv1.2","968","","Application Data"
"1718","01:50:30.546406482","151.101.65.140","10.0.0.214","TLSv1.2","702","","Application Data, Application Data"
"1719","01:50:30.546406506","151.101.65.140","10.0.0.214","TLSv1.2","104","","Application Data"
"1720","01:50:30.546533725","10.0.0.214","151.101.65.140","TCP","66","","53054  >  443 [ACK] Seq=4211 Ack=10034 Win=59520 Len=0 TSval=2359525378 TSecr=1242355719"
"1721","01:50:30.546708657","151.101.1.140","10.0.0.214","TLSv1.2","97","","Encrypted Alert"
"1722","01:50:30.546728139","10.0.0.214","151.101.1.140","TCP","54","","56090  >  443 [RST] Seq=837 Win=0 Len=0"
"1723","01:50:30.547430295","151.101.1.140","10.0.0.214","TCP","66","","443  >  56090 [FIN, ACK] Seq=4135 Ack=837 Win=68096 Len=0 TSval=1964299960 TSecr=363203203"
"1724","01:50:30.547443411","10.0.0.214","151.101.1.140","TCP","54","","56090  >  443 [RST] Seq=837 Win=0 Len=0"
"1725","01:50:30.552603813","151.101.65.140","10.0.0.214","TCP","66","","443  >  53024 [ACK] Seq=127123 Ack=2598 Win=76288 Len=0 TSval=1242355751 TSecr=2359525369"
"1726","01:50:30.581362742","2607:f8b0:4006:813::2003","2601:143:c701:ae60:6758:2126:81b1:b731","OCSP","788","","Response"
"1727","01:50:30.581471803","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:813::2003","TCP","86","","50710  >  80 [ACK] Seq=1158 Ack=2106 Win=63488 Len=0 TSval=2725838750 TSecr=2164902199"
"1728","01:50:30.582930621","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TLSv1.3","150","","Change Cipher Spec, Application Data"
"1729","01:50:30.583138292","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TLSv1.3","256","","Application Data"
"1730","01:50:30.583259210","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TLSv1.3","478","","Application Data"
"1731","01:50:30.605579161","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","86","","443  >  57334 [ACK] Seq=3030 Ack=1144 Win=68864 Len=0 TSval=855828465 TSecr=939110162"
"1732","01:50:30.605675204","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","666","","Application Data, Application Data"
"1733","01:50:30.605675291","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","117","","Application Data"
"1734","01:50:30.605701364","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TCP","86","","57334  >  443 [ACK] Seq=1144 Ack=3610 Win=63616 Len=0 TSval=939110185 TSecr=855828465"
"1735","01:50:30.605730898","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TCP","86","","57334  >  443 [ACK] Seq=1144 Ack=3641 Win=63616 Len=0 TSval=939110185 TSecr=855828465"
"1736","01:50:30.605976211","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TLSv1.3","117","","Application Data"
"1737","01:50:30.622887351","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","542","","Application Data"
"1738","01:50:30.622909148","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TCP","86","","57334  >  443 [ACK] Seq=1175 Ack=4097 Win=63744 Len=0 TSval=939110202 TSecr=855828484"
"1739","01:50:30.623655354","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","301","","Application Data"
"1740","01:50:30.623677928","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TCP","86","","57334  >  443 [ACK] Seq=1175 Ack=4312 Win=63616 Len=0 TSval=939110203 TSecr=855828484"
"1741","01:50:30.624460056","151.101.65.140","10.0.0.214","TLSv1.2","2387","","Application Data, Application Data"
"1742","01:50:30.624485311","10.0.0.214","151.101.65.140","TCP","66","","53024  >  443 [ACK] Seq=2598 Ack=129444 Win=239616 Len=0 TSval=2359525456 TSecr=1242355823"
"1743","01:50:30.624460135","151.101.65.140","10.0.0.214","TLSv1.2","114","","Application Data"
"1744","01:50:30.624494535","10.0.0.214","151.101.65.140","TCP","66","","53024  >  443 [ACK] Seq=2598 Ack=129492 Win=239616 Len=0 TSval=2359525456 TSecr=1242355823"
"1745","01:50:30.624580164","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","305","","Application Data"
"1746","01:50:30.624591809","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TCP","86","","57334  >  443 [ACK] Seq=1175 Ack=4531 Win=63488 Len=0 TSval=939110204 TSecr=855828484"
"1747","01:50:30.624646453","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","125","","Application Data"
"1748","01:50:30.624649949","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TCP","86","","57334  >  443 [ACK] Seq=1175 Ack=4570 Win=63488 Len=0 TSval=939110204 TSecr=855828484"
"1749","01:50:30.624709697","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:806::200a","TLSv1.3","125","","Application Data"
"1750","01:50:30.632150902","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","86","","443  >  57334 [ACK] Seq=4570 Ack=1175 Win=68864 Len=0 TSval=855828494 TSecr=939110185"
"1751","01:50:30.648607343","2607:f8b0:4006:806::200a","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","86","","443  >  57334 [ACK] Seq=4570 Ack=1214 Win=68864 Len=0 TSval=855828508 TSecr=939110204"
"1752","01:50:30.854130438","151.101.65.140","10.0.0.214","TCP","1450","","443  >  53036 [ACK] Seq=14044 Ack=2177 Win=71680 Len=1384 TSval=3739517410 TSecr=2359524976 [TCP segment of a reassembled PDU]"
"1753","01:50:30.854167935","10.0.0.214","151.101.65.140","TCP","66","","53036  >  443 [ACK] Seq=2177 Ack=15428 Win=63104 Len=0 TSval=2359525686 TSecr=3739517410"
"1754","01:50:30.854690565","151.101.65.140","10.0.0.214","TLSv1.2","1450","","Application Data [TCP segment of a reassembled PDU]"
"1755","01:50:30.854710678","10.0.0.214","151.101.65.140","TCP","66","","53036  >  443 [ACK] Seq=2177 Ack=16812 Win=63104 Len=0 TSval=2359525686 TSecr=3739517410"
"1756","01:50:30.854690626","151.101.65.140","10.0.0.214","TLSv1.2","11138","","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1757","01:50:30.854732401","10.0.0.214","151.101.65.140","TCP","66","","53036  >  443 [ACK] Seq=2177 Ack=27884 Win=52096 Len=0 TSval=2359525686 TSecr=3739517411"
"1758","01:50:30.854756774","151.101.65.140","10.0.0.214","TLSv1.2","2834","","Application Data, Application Data"
"1759","01:50:30.854762115","10.0.0.214","151.101.65.140","TCP","66","","53036  >  443 [ACK] Seq=2177 Ack=30652 Win=49408 Len=0 TSval=2359525686 TSecr=3739517412"
"1760","01:50:30.854756814","151.101.65.140","10.0.0.214","TLSv1.2","2834","","Application Data, Application Data"
"1761","01:50:30.854768454","10.0.0.214","151.101.65.140","TCP","66","","53036  >  443 [ACK] Seq=2177 Ack=33420 Win=46720 Len=0 TSval=2359525686 TSecr=3739517413"
"1762","01:50:30.854756848","151.101.65.140","10.0.0.214","TLSv1.2","5602","","Application Data, Application Data, Application Data, Application Data"
"1763","01:50:30.854794017","151.101.65.140","10.0.0.214","TLSv1.2","2834","","Application Data, Application Data"
"1764","01:50:30.854794044","151.101.65.140","10.0.0.214","TLSv1.2","2834","","Application Data, Application Data"
"1765","01:50:30.854794087","151.101.65.140","10.0.0.214","TLSv1.2","5602","","Application Data, Application Data, Application Data, Application Data, Application Data"
"1766","01:50:30.854816733","151.101.65.140","10.0.0.214","TLSv1.2","2834","","Application Data, Application Data"
"1767","01:50:30.854816758","151.101.65.140","10.0.0.214","TLSv1.2","2834","","Application Data, Application Data"
"1768","01:50:30.854816790","151.101.65.140","10.0.0.214","TLSv1.2","1450","","Application Data [TCP segment of a reassembled PDU]"
"1769","01:50:30.854822603","10.0.0.214","151.101.65.140","TCP","66","","53036  >  443 [ACK] Seq=2177 Ack=50028 Win=30208 Len=0 TSval=2359525686 TSecr=3739517414"
"1770","01:50:30.855321289","10.0.0.214","151.101.65.140","TCP","66","","53036  >  443 [ACK] Seq=2177 Ack=56948 Win=23296 Len=0 TSval=2359525687 TSecr=3739517418"
"1771","01:50:30.855451169","10.0.0.214","151.101.65.140","TCP","66","","[TCP Window Update] 53036  >  443 [ACK] Seq=2177 Ack=56948 Win=46720 Len=0 TSval=2359525687 TSecr=3739517418"
